artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
El Trini,flamenco,track,"Alegrías de Cádiz: Cante, Guitarra y Compás",2000,3OYTLjegTX72bKGgMXykuS," <a href=""https://www.last.fm/music/El+Trini"">Read more on Last.fm</a>",1684,7452,Juan María Real,Antonio De La Malena,El Turronero
Marc Miralta,flamenco,track,Los Luchadores No Suspiran,2000,1KR5aNDVuIekJZZVHKcGWP," <a href=""https://www.last.fm/music/Marc+Miralta"">Read more on Last.fm</a>",1129,5610,Javier Colina,Albert Sanz,"Benavent, Di Geraldo, Pardo"
Marc Miralta,flamenco,track,Los Sueños y el Tiempo,2000,3giliaoy0kodJQpw2WNlM8," <a href=""https://www.last.fm/music/Marc+Miralta"">Read more on Last.fm</a>",1129,5610,Javier Colina,Albert Sanz,"Benavent, Di Geraldo, Pardo"
El Agujetas,flamenco,track,Solea de la Ilusion,2000,0nUX9bdcf9IEYUam2E0r60,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
El Agujetas,flamenco,track,Jondo Cante Fragüero,2000,1qR9DmWl4pfbl3xMnhmOMM,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
Sólo Compás Flamenco,flamenco,track,Bulerias con guitarra,2000,4SnMGFM2pnuxfUY2Un8skA," <a href=""https://www.last.fm/music/S%C3%B3lo+Comp%C3%A1s+Flamenco"">Read more on Last.fm</a>",339,2105,Manuel Salado,Jose Galvan,Juana Amaya
Color Flamenco,flamenco,track,Gitana de Fantasía,2000,2HgkUD3LWwNK8ZdbHzEOWP," <a href=""https://www.last.fm/music/color+flamenco"">Read more on Last.fm</a>",44,192,Mártires Del Compás,,
Coro Flamenco de la Hermandad de la Asunción de Cantillana,flamenco,track,Si quieres,2000,20xkyYadFjV7XfYMXRXsWc," <a href=""https://www.last.fm/music/Coro+Flamenco+de+la+Hermandad+de+la+Asunci%C3%B3n+de+Cantillana"">Read more on Last.fm</a>",21,45,Las Nieves de Olivares,BM Las Cigarreras,Perlita de Huelva
Sólo Compás Flamenco,flamenco,track,Tangos con guitarra,2000,10bdu4Xqkg7LN8e37c0xzl," <a href=""https://www.last.fm/music/S%C3%B3lo+Comp%C3%A1s+Flamenco"">Read more on Last.fm</a>",339,2105,Manuel Salado,Jose Galvan,Juana Amaya
Color Flamenco,flamenco,track,Dale Tiempo al Tiempo,2000,44BqNzQ95iyG3gucA2sAJQ," <a href=""https://www.last.fm/music/color+flamenco"">Read more on Last.fm</a>",44,192,Mártires Del Compás,,
Sólo Compás Flamenco,flamenco,track,Bulerias sin guitarra,2000,6WtKcNZg67h43LWcvBGpGQ," <a href=""https://www.last.fm/music/S%C3%B3lo+Comp%C3%A1s+Flamenco"">Read more on Last.fm</a>",339,2105,Manuel Salado,Jose Galvan,Juana Amaya
Ottmar Liebert,flamenco,track,Lonely Hours - Digitally Remastered 1999,2000,3oPJ5yrxjicVwGqy9fUTTe,"German Ottmar Liebert composes, performs and records music in a ""Nouveau Flamenco"" style, which mixes elements of flamenco with jazz, bossa nova, and other genres. Ottmar Liebert's music can be difficult to categorize, which is welcomed by the artist himself. It is usually placed in the New Age section at record stores, or under world music from Spain. He has recorded with his band, Luna Negra, since 1990. Liebert describes Luna Negra as a ""rubber band""--it changes with the seasons, members are always coming in or out. <a href=""https://www.last.fm/music/Ottmar+Liebert"">Read more on Last.fm</a>",159977,1645335,Ottmar Liebert & Luna Negra,Jesse Cook,Armik
Ottmar Liebert,flamenco,track,Sudden Shadows - Digitally Remastered 1999,2000,0GmOqzMXYwghsRN0kUS0CX,"German Ottmar Liebert composes, performs and records music in a ""Nouveau Flamenco"" style, which mixes elements of flamenco with jazz, bossa nova, and other genres. Ottmar Liebert's music can be difficult to categorize, which is welcomed by the artist himself. It is usually placed in the New Age section at record stores, or under world music from Spain. He has recorded with his band, Luna Negra, since 1990. Liebert describes Luna Negra as a ""rubber band""--it changes with the seasons, members are always coming in or out. <a href=""https://www.last.fm/music/Ottmar+Liebert"">Read more on Last.fm</a>",159977,1645335,Ottmar Liebert & Luna Negra,Jesse Cook,Armik
Ottmar Liebert,flamenco,track,Road 2 Her/Home - Digitally Remastered 1999,2000,1kunGvu8Eu6UVNZjbAJ4u0,"German Ottmar Liebert composes, performs and records music in a ""Nouveau Flamenco"" style, which mixes elements of flamenco with jazz, bossa nova, and other genres. Ottmar Liebert's music can be difficult to categorize, which is welcomed by the artist himself. It is usually placed in the New Age section at record stores, or under world music from Spain. He has recorded with his band, Luna Negra, since 1990. Liebert describes Luna Negra as a ""rubber band""--it changes with the seasons, members are always coming in or out. <a href=""https://www.last.fm/music/Ottmar+Liebert"">Read more on Last.fm</a>",159977,1645335,Ottmar Liebert & Luna Negra,Jesse Cook,Armik
Color Flamenco,flamenco,track,Mi Marinera,2000,4c0eDDS9kUVe92XSJBBBpN," <a href=""https://www.last.fm/music/color+flamenco"">Read more on Last.fm</a>",44,192,Mártires Del Compás,,
Sólo Compás Flamenco,flamenco,track,Tangos sin guitarra,2000,7pLe01mENAc4hTJJvAe4m3," <a href=""https://www.last.fm/music/S%C3%B3lo+Comp%C3%A1s+Flamenco"">Read more on Last.fm</a>",339,2105,Manuel Salado,Jose Galvan,Juana Amaya
Grupo de María del Mar Moreno,flamenco,track,Bulerias con guitarra cante y palmas - Jerez,2000,6HExJFyhSmxwlXLqK9Qh2x," <a href=""https://www.last.fm/music/Grupo+de+Mar%C3%ADa+Del+Mar+Moreno"">Read more on Last.fm</a>",103,835,Grupo de Eva La Yerbabuena,Manuel Salado,Grupo de Juana Amaya
El Agujetas,flamenco,track,Siguiriyas del Mal Pago,2000,0ohaDyFeIqs3TMiFxVaswN,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
Bruno Gennaro,flamenco,track,MALAGUENA,2000,69m5n8nB9AiqhE9xtpy67t," <a href=""https://www.last.fm/music/Bruno+Gennaro"">Read more on Last.fm</a>",200,1821,Karoly Csecsodi,Amigo Baden,Flamenco Guitar Masters
Vicente Soto Sordera,flamenco,track,A la Moreno,2000,3iBEzlrHVH0dACBj21Yhxk," <a href=""https://www.last.fm/music/Vicente+Soto+Sordera"">Read more on Last.fm</a>",3477,9596,Miguel de Tena,Sonia Miranda,El Pele
Carlos Piñana,flamenco,track,Cal-Libri,2000,6FcyHtkNymPGu0finGT2z6," <a href=""https://www.last.fm/music/+noredirect/Carlos+Pi%C3%B1ana"">Read more on Last.fm</a>",922,5811,Pepe Justicia,Gerardo Nuñez,Niño Josele
Mártires del Compás,flamenco,track,"Echale, Echale",2000,742zVcDQdjB32aqFrwgu6x,"This band came from Jerez, Spain. Their mix reached styles such as Heavy, Rock&Roll or Blues, but is rooted in Flamenco. Chicho is the band leader. Furthermore, the band tries to take both a poetic and political (social justice) approach to their music The sense of humor in their songs tends to be bitter. The band dissolved in 2007 but you can still find Chicho (lead singer) in the central bars of Seville...talking about what he sings, or singing about what he talks... <a href=""https://www.last.fm/music/+noredirect/M%C3%A1rtires+Del+Comp%C3%A1s"">Read more on Last.fm</a>",57133,440628,G5,Calima,José Mercé
Curro Fernández,flamenco,track,Altozano,2000,46QGAmBU1SWACpGg7pRFhy," <a href=""https://www.last.fm/music/Curro+Fern%C3%A1ndez"">Read more on Last.fm</a>",8,27,,,
Omar Bashir,flamenco,track,Pharaon,2000,32WTytaCW7TcYTFyeoo8AA,"Omar Bashir was born in 1970 in Budapest, Hungary. He started playing Oud at 5, next to his father, Munir Bashir, the Iraqi virtuoso who first made the Oud a solo recital instrument and popularized it in the West. At 7, Omar joined the Baghdad Music and Ballet school. He would eventually become a teacher there and set up his own band of 24 musicians specialized in traditional Iraqi music. They performed regularly across Egypt, Russia, Turkey and many Arabic countries. <a href=""https://www.last.fm/music/Omar+Bashir"">Read more on Last.fm</a>",14899,82777,Simon Shaheen,Alekos K.Vretos,Charbel Rouhana
Ruben Romero & Wayne Wesley Johnson,flamenco,track,Malaguena,2000,26hJSfIc1metDrbsVzqa86," <a href=""https://www.last.fm/music/Ruben+Romero+&+Wayne+Wesley+Johnson"">Read more on Last.fm</a>",45,578,Ruben Romero,,
Familias Gitanas de Moron de la Frontera,flamenco,track,Bulerias con palmas y cante - Moron de la Frontera,2000,44utOqZIt42BFmQhusvHyv," <a href=""https://www.last.fm/music/Familias+Gitanas+de+Moron+de+la+Frontera"">Read more on Last.fm</a>",29,89,Familias Gitanas de Utrera,Rocio Ruiz,Jose Fernandez
Solo Compas,flamenco,track,tangos con guitarra 152 por minuto,2000,7mqTqDNLeEmj9D06Itwkex," <a href=""https://www.last.fm/music/Solo+Compas"">Read more on Last.fm</a>",1061,8095,Manuel Salado,Sevillanas,Chicuelo
Solo Compas,flamenco,track,Tarantos con guitarra 72 por minuto,2000,7lBFnztvIj56hBdjkCUMLa," <a href=""https://www.last.fm/music/Solo+Compas"">Read more on Last.fm</a>",1061,8095,Manuel Salado,Sevillanas,Chicuelo
Pepe Habichuela,flamenco,track,Habichuela en Rama,2000,4K7yldZHSYyBCmTlpSPYrE,"He belongs to one of the great flamenco dynasties, the Habichuelas, and to the generation of Paco de Lucía, Camarón de la Isla, Enrique Morente, Manolo Sanlúcar... which has opened the way for the current generation of young flamencos and whose work has brought about the enormous popularity that this art form enjoys nowadays. From Pepe´s trajectory, it is possible to perceive the surprising evolution of flamenco in the last few years clearly. <a href=""https://www.last.fm/music/Pepe+Habichuela"">Read more on Last.fm</a>",25954,104367,Rafael Riqueni,Moraíto,Diego Carrasco
El Trini,flamenco,track,"Romeras: Cante, Guitarra y Compás",2000,1KgAieAI7s1XfyCt0VdKlJ," <a href=""https://www.last.fm/music/El+Trini"">Read more on Last.fm</a>",1684,7452,Juan María Real,Antonio De La Malena,El Turronero
Rocio Ruiz,flamenco,track,Bulerias con cante y palmas - Cadiz,2000,0feOxh818Ks8BSPoQyDNwU," <a href=""https://www.last.fm/music/Rocio+Ruiz"">Read more on Last.fm</a>",84,300,Familias Gitanas de Moron de la Frontera,Grupo Maria del Mar Moreno,Familias Gitanas de Utrera
El Trini,flamenco,track,"Caracoles: Cante, Guitarra y Compás",2000,2Q5QcNkSkASc95S8xzD1yr," <a href=""https://www.last.fm/music/El+Trini"">Read more on Last.fm</a>",1684,7452,Juan María Real,Antonio De La Malena,El Turronero
Tomatito,flamenco,track,Mundi,2000,6MorCeEmDJFRg5H1zP34vR,"José Fernández Torres, known as Tomatito (born Almería, 1958), is a Spanish flamenco guitarist. He was born among great flamenco guitarists, including his father Tomate and uncle Niño Miguel. Tomatito became a flamenco sensation at an early age when he was discovered by famed guitarist Paco de Lucía and began working in part with legendary flamenco singer Camarón de la Isla. In 1979, the trio produced a hit called ""La Leyenda del Tiempo."" Their partnership continued until Camarón's death in 1992. <a href=""https://www.last.fm/music/Tomatito"">Read more on Last.fm</a>",74461,458109,Vicente Amigo,Paco de Lucía,Camarón de la Isla
Fosforito,flamenco,track,Vete Sin Mirar Atrás - Bulerías por Soleá,2000,7iz6X77adTSDSg3TEgMAGc,"Spanish Christian artist. <a href=""https://www.last.fm/music/Fosforito"">Read more on Last.fm</a>",10509,60174,El Cabrero,El Chocolate,Manolo Caracol
El Agujetas,flamenco,track,Fandangos de la Libertad,2000,4cydoA9HMg2MX9V5Chyp6e,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
El Agujetas,flamenco,track,Fandangos de la Paloma,2000,1kD54cpkJ035az4Ju7ZmJw,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
El Agujetas,flamenco,track,Soleares de la Candela,2000,3nIc2GiKDGaPGyPqamIBDE,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
Grupo de María del Mar Moreno,flamenco,track,Tarantos con baile flamenco segunda parte,2000,7AsEpWA3O9YM3KAMzspYfe," <a href=""https://www.last.fm/music/Grupo+de+Mar%C3%ADa+Del+Mar+Moreno"">Read more on Last.fm</a>",103,835,Grupo de Eva La Yerbabuena,Manuel Salado,Grupo de Juana Amaya
Grupo de María del Mar Moreno,flamenco,track,Tarantos con baile flamenco tercera parte,2000,3TjBhVT19K0ntlJNmjVrNA," <a href=""https://www.last.fm/music/Grupo+de+Mar%C3%ADa+Del+Mar+Moreno"">Read more on Last.fm</a>",103,835,Grupo de Eva La Yerbabuena,Manuel Salado,Grupo de Juana Amaya
Grupo de María del Mar Moreno,flamenco,track,Tarantos con baile flamenco parte de tangos,2000,4VvrwDpyTSfY1jndDfKz1m," <a href=""https://www.last.fm/music/Grupo+de+Mar%C3%ADa+Del+Mar+Moreno"">Read more on Last.fm</a>",103,835,Grupo de Eva La Yerbabuena,Manuel Salado,Grupo de Juana Amaya
Eva La Yerbabuena,flamenco,track,Tarantos sin baile flamenco,2000,5XAWF7ptS5up3m5jTCS7qO," <a href=""https://www.last.fm/music/Eva+la+yerbabuena"">Read more on Last.fm</a>",89,284,Jose Galvan,Maria del Mar Moreno,Grupo Maria del Mar Moreno
Eva La Yerbabuena,flamenco,track,Tarrantos con baile flamenco,2000,1ML1o7CppNfhW96YV9cy1A," <a href=""https://www.last.fm/music/Eva+la+yerbabuena"">Read more on Last.fm</a>",89,284,Jose Galvan,Maria del Mar Moreno,Grupo Maria del Mar Moreno
Maria del Mar Moreno,flamenco,track,La Caña completa con baile flamenco,2000,0f0bsJKD4elmWe93fdxyNl," <a href=""https://www.last.fm/music/Maria+del+Mar+Moreno"">Read more on Last.fm</a>",93,597,Manuel Salado,Sólo Compás Flamenco,Eva la yerbabuena
El Agujetas,flamenco,track,Fandangos de los Agravios,2000,61GUypFcQXOLJhEpd49f2F,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
Cesar Manrique,flamenco,track,"Sin Tu Calor, Pt. 2",2000,5NgCfw9QveXaHGGUwUSd2y," <a href=""https://www.last.fm/music/Cesar+Manrique"">Read more on Last.fm</a>",104,966,Harun Tekin,Deniz Arcak,Aga B
El Agujetas,flamenco,track,Viejo Cante por Tangos,2000,0P4TfjF5oswJdruFAVHafp,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
El Agujetas,flamenco,track,Fandangos de la Cruz,2000,6LDnkrTb6C2TGStjOydra1,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
Fosforito,flamenco,track,A Cadiz Novia del Sur - Alegrías,2000,6TrrJxO0QnIQaChlLPXbGh,"Spanish Christian artist. <a href=""https://www.last.fm/music/Fosforito"">Read more on Last.fm</a>",10509,60174,El Cabrero,El Chocolate,Manolo Caracol
El Agujetas,flamenco,track,Siguiriyas del Tiro,2000,70yfzJn3YGYov7pGA1nwO0,"Manuel de los Santos Pastor, also known as El Agujetas or el El Agujeta, (May 17, 1939 – December 25, 2015) was a Flamenco singer. He was born in Rota, Spain. Son of singer Agujetas el Viejo. Both father and son follow the school of Manuel Torre, representative of the tradition of Jerez, and father of singers Dolores Agujetas and Antonio Agujetas. He worked in his father's forge until he went to work in Madrid as a teenager. He took part in the recording of the Magna Antología del Cante, compiled by Blas Vega. <a href=""https://www.last.fm/music/El+Agujetas"">Read more on Last.fm</a>",1657,16435,Manuel Agujetas,Tia Anica La Piriñaca,Agujetas
La Chica,flamenco,track,Otra Vez - Por Tangos,2000,6PAcHTEgb4kDxGTG1Lv4ID," <a href=""https://www.last.fm/music/La+Chica"">Read more on Last.fm</a>",39803,280180,Hyphen Hyphen,Ana Carla Maza,Flavia Coelho
