artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Traditional,orchestra,track,Amazing Grace,2000,2gAeKqq5FALIgJABswWMPU,"Traditional music is an umbrella term for all folk music that has made it down the generations largely thanks to oral tradition. The obscure and random inception of such songs means that the original author(s) of the song is rarely documented. Rather, the song by time becomes part of a country's or ethnic group's canon of folk songs, usually sung by groups of people performing a custom particular to their culture (ex. pub songs, sea shanties, football anthems, lullabies, children's songs, working songs, dancing tunes etc..). <a href=""https://www.last.fm/music/Traditional"">Read more on Last.fm</a>",567946,6006551,Craig Duncan,The Chieftains,Burl Ives
Hans Zimmer,orchestra,track,The Battle,2000,56P8zbMtfKLlmpUWW3xAzf,"Hans Florian Zimmer (born 12 September 1957) is a German film score composer and record producer. Since the 1980s, he has composed music for over 150 films. His works include The Lion King, for which he won the Academy Award for Best Original Score in 1995, the Pirates of the Caribbean series, The Thin Red Line, Gladiator, The Last Samurai, and The Dark Knight Trilogy. Zimmer spent the early part of his career in the United Kingdom before moving to the United States. <a href=""https://www.last.fm/music/Hans+Zimmer"">Read more on Last.fm</a>",2426895,126090296,Hans Zimmer & James Newton Howard,Ludwig Göransson,James Horner
Teddy Wilson,orchestra,track,Fools Rush In,2000,7hbpUZY7qsDPBe9X2juJEz,"Theodore Shaw ""Teddy"" Wilson (born 1912-11-24 in Austin, Texas-died 1986-07-31 in New Britain, Connecticut) was a jazz pianist from the United States . His sophisticated and elegant style graced the records of many of the biggest names in jazz, including Louis Armstrong, Benny Goodman, Billie Holiday and Ella Fitzgerald. Wilson studied piano and violin at Tuskegee Institute. After working in the Speed Webb and Louis Armstrong bands, he joined Benny Carter's Chocolate Dandies in 1933. <a href=""https://www.last.fm/music/Teddy+Wilson"">Read more on Last.fm</a>",250695,1295701,Earl Hines,Bobby Timmons Trio,Erroll Garner
Skunk Anansie,orchestra,track,You'll follow me down,2000,5zLGt4KVJokiMGpoCkIFLA,"Skunk Anansie is a British rock band whose members include Skin (lead vocals, guitar), Cass (bass, guitar, backing vocals), Ace (guitar, backing vocals) and Mark Richardson (drums and percussion). Skunk Anansie formed in 1994, disbanded in 2001 and reformed in 2009. The name ""Skunk Anansie"" is taken from Akan folk tales of Anansi the spider-man of Ghana, with ""Skunk"" added to ""make the name nastier"". They have released six studio albums: Paranoid & Sunburnt (1995) <a href=""https://www.last.fm/music/Skunk+Anansie"">Read more on Last.fm</a>",762084,13999273,Skin,K's Choice,Therapy?
Luciano Pavarotti,orchestra,track,All You Need Is Love,2000,0OXGllfpE2q1agVPx1XkIY,"Luciano Pavarotti (12 October 1935 - 6 September 2007), an Italian tenor, was one of the most famous singers of the past century, not only in the world of opera and classical music, but across all genres. He was born in Modena to the family of a baker. After abandoning the dream to become a professional football goalkeeper, Pavarotti spent seven years in vocal training and began his career as a tenor in 1961 in Italy. He sang in houses in the Netherlands, Vienna, London, Ankara, Budapest, and Barcelona. <a href=""https://www.last.fm/music/Luciano+Pavarotti"">Read more on Last.fm</a>",496057,4526525,José Carreras,Plácido Domingo,Andrea Bocelli
Vittoriano Benvenuti,orchestra,track,"Ave Maria, dolce Maria",2000,0NFTRAjH2Zi3ofy4gwnNso," <a href=""https://www.last.fm/music/VITTORIANO+BENVENUTI"">Read more on Last.fm</a>",2440,11198,Fermin Maria Alvarez,Walter Kent,Matvey Blanter
Maurice Jarre,orchestra,track,"Lara's Theme (From ""Doctor Zhivago"")",2000,64DF980QUr0onW8r9TWZtZ,"Maurice Jarre (born in Lyon, France, September 13, 1924, died in Malibu, USA, March 29th, 2009) was a French composer of film scores noted for the scores of many motion pictures, in particular those of David Lean -- Lawrence of Arabia (1962), Doctor Zhivago (1965), and A Passage to India (1984). All three of these scores won Academy Awards and are widely considered to be among Jarre's best work. Other notable movies scored by Jarre include Luchino Visconti's The Damned (1969) <a href=""https://www.last.fm/music/Maurice+Jarre"">Read more on Last.fm</a>",157691,1141742,Jerry Goldsmith,John Barry,James Horner
Niccolò Paganini,orchestra,track,"Paganini: 24 Caprices, Op. 1: No. 2 in B Minor",2000,6NiKl1DJJUj7aJut1JbElY,"Niccolò Paganini was born in Genoa, Italy, on 27 October 1782, to Antonio and Teresa (née Bocciardo) Paganini. According to his biographer Peter Lichtenthal, Paganini first learned to play the mandolin from his father at the age of five, and quickly moved to the violin by the age of seven, and began composing before he turned eight. He gave his first public concert at the age of 12. In his early teens he studied under various teachers, including Giovanni Servetto and Alessandro Rolla <a href=""https://www.last.fm/music/+noredirect/Niccol%C3%B2+Paganini"">Read more on Last.fm</a>",393296,3410361,Camille Saint-Saëns,Johannes Brahms,Antonín Dvořák
Giuseppe Verdi,orchestra,track,"La traviata / Act 1: ""Libiamo ne'lieti calici"" (Brindisi) - Live",2000,3FSOFEWGHrfsEJlspMLqSU,"Giuseppe Fortunino Francesco Verdi (La Roncole, Italy, October 9 or 10, 1813 – January 27, 1901) was an Italian Romantic composer, mainly of opera. He was one of the most influential composers in the 19th century. His works are frequently performed in opera houses throughout the world and, transcending the boundaries of the genre, some of his themes have long since taken root in popular culture - such as ""La donna è mobile"" from Rigoletto, ""Va <a href=""https://www.last.fm/music/Giuseppe+Verdi"">Read more on Last.fm</a>",867112,9470879,Gaetano Donizetti,Giacomo Puccini,Vincenzo Bellini
Irene Grandi,orchestra,track,Guarda che luna - In cerca di te,2000,2IhjvVnn4qIW0wEFOaC7bp,"Irene Grandi (born 6 December 1969) is an Italian singer and songwriter. During her career she has sung in Spanish and has performed duets in German, French, Hindi, and in African languages. Selling around 5 million records and earning 9 top-ten albums and 6 top-ten singles of which one number-one on the Italian music charts. She has participated five times at the Sanremo Music Festival gaining the podium in 2000. Grandi has performed for six times at the Festivalbar, conquering twice the platform and winning the Radio Awards. <a href=""https://www.last.fm/music/Irene+Grandi"">Read more on Last.fm</a>",77380,619425,Max Pezzali,Giorgia,Patty Pravo
Gaspare Spontini,orchestra,track,La Vestale (1997 Digital Remaster): O nome tutelar,2000,1cu4pJSgf2n0ALIDJu5TDJ,"Gaspare Luigi Pacifico Spontini (14 November 1774 – 24 January 1851) was an Italian opera composer and conductor. Born in Maiolati in the province of Ancona, now Maiolati Spontini, he spent most of his career in Paris and Berlin, but returned to his place of birth at the end of his life. During the first two decades of the 19th century, Spontini was an important figure in French opera. In his more than twenty operas, Spontini strove to adapt Gluck's classical tragédie lyrique to the contemporary taste for melodrama <a href=""https://www.last.fm/music/Gaspare+Spontini"">Read more on Last.fm</a>",2786,18129,Francesco Cilea,Giacomo Meyerbeer,Umberto Giordano
Hollywood Strings Orchestra,orchestra,track,A Summer Place,2000,3BNOE5qHpug2Uu3dyd8rvI," <a href=""https://www.last.fm/music/Hollywood+Strings+Orchestra"">Read more on Last.fm</a>",8169,41910,Orchestra Querencio,Louis Adrien,René Cloërec
Wolfgang Amadeus Mozart,orchestra,track,"Mozart: Die Zauberflöte, K. 620, Act 2: Arie. ""Der Hölle Rache"" (Königin der Nacht)",2000,5hqzF571l737ZwZerUewlc,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Maurice Ravel,orchestra,track,"Bolero, M. 81 (From ""10"")",2000,4zUMPSxaqX1kQFHiDVh6Ng,"Joseph Maurice Ravel (7 March 1875 – 28 December 1937) was a French composer, pianist, and conductor. He is often linked with Impressionism alongside his contemporary Claude Debussy, although both composers rejected the label. During the 1920s and 1930s, Ravel was widely regarded as France's leading living composer. Born into a music-loving family, Ravel studied at the Paris Conservatoire, where he faced opposition from the conservative establishment, resulting in controversy over his treatment. <a href=""https://www.last.fm/music/Maurice+Ravel"">Read more on Last.fm</a>",1149180,12361697,Claude Debussy,Gustav Mahler,Robert Schumann
Robert B. Sherman,orchestra,track,The Jungle Book: I Wanna Be Like You (arr. for orchestra),2000,3LbUhGPoGNzmd7E3W3skZH,"Robert Bernard Sherman (born December 19, 1925) (see also: ""Sherman Brothers"") is an American songwriter who specializes in musical films with his brother Richard Morton Sherman. Some of Sherman's best known writing includes the songs from Mary Poppins, The Jungle Book, Winnie the Pooh, Chitty Chitty Bang Bang, The Slipper and the Rose and the theme park song, ""It's a Small World (after all)"". Early life Robert Bernard Sherman was born in December 19, 1925 in New York City. <a href=""https://www.last.fm/music/Robert+B.+Sherman"">Read more on Last.fm</a>",11030,44741,Buddy Baker,Ned Washington,Richard M. Sherman
Orchestra Sinfonica Di Milano,orchestra,track,Prelude - Excerpt from Blow Out,2000,3t4aM1mWK1gB8c2tcGxcPL," <a href=""https://www.last.fm/music/Orchestra+Sinfonica+Di+Milano"">Read more on Last.fm</a>",3315,17426,Evelino Pido,Gottfried Huppertz,The Juicy Fruits
Johann Sebastian Bach,orchestra,track,"Violin Concerto in D Minor, BWV 1052: I. Allegro",2000,2NulkiwtGWhsyMMbdVbzcP,"Johann Sebastian Bach (31 March 1685 – 28 July 1750) was a German composer and musician of the late Baroque period. He composed a wide range of music across various instruments and forms, including orchestral works such as the Brandenburg Concertos; solo instrumental pieces like the cello suites and the sonatas and partitas for solo violin; keyboard compositions including the Goldberg Variations and The Well-Tempered Clavier; organ works such as <a href=""https://www.last.fm/music/Johann+Sebastian+Bach"">Read more on Last.fm</a>",2409686,93303532,Ludwig van Beethoven,Wolfgang Amadeus Mozart,Georg Friedrich Händel
Mantovani,orchestra,track,And I Love You So,2000,41mzMLa8LH4KlYj4txoRXj,"Mantovani was born in Venice, Italy and his father was the concertmaster of La Scala orchestra under Arturo Toscanini. His family moved to England in 1912, where he studied at Trinity College of Music in London. After graduation, he formed his own orchestra, which played in and around Birmingham. By the time World War II broke out, his orchestra was one of the most popular in UK, both on the BBC and in live performances. He was also musical director for a large number of musicals and other plays, including ones by Noel Coward. <a href=""https://www.last.fm/music/Mantovani"">Read more on Last.fm</a>",88941,827078,James Last,101 Strings Orchestra,Frank Chacksfield
Wolfgang Amadeus Mozart,orchestra,track,Le nozze di Figaro - Comic opera in four acts K492 (2000 Digital Remaster): Overture,2000,42Ca9Bd5dLdyS2zH2I03Z8,"Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a prolific and influential composer of the Classical period. For many, Mozart is the greatest of all composers. The playful, mercurial genius, who died at 35, left over 600 works (including 41 symphonies, 27 piano concertos, 22 operas, numerous Mass settings, chamber music, piano sonatas, and songs), which reveal one of the most prodigious talents ever known in music. Classical in style <a href=""https://www.last.fm/music/Wolfgang+Amadeus+Mozart"">Read more on Last.fm</a>",2417021,69063685,Ludwig van Beethoven,Johann Sebastian Bach,Franz Schubert
Antonín Dvořák,orchestra,track,"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",2000,3jLcwFns5S9OYQojN8XAkJ,"Antonín Leopold Dvořák (8 September 1841 – 1 May 1904) was a Czech composer known for incorporating rhythms and elements of the folk music of Moravia and Bohemia into his work, following the nationalist example of his predecessor Bedřich Smetana. His style is regarded as a significant blend of national idiom with the symphonic tradition, effectively absorbing folk influences. Dvořák has been described as one of the most versatile composers of his time. <a href=""https://www.last.fm/music/+noredirect/Anton%C3%ADn+Dvo%C5%99%C3%A1k"">Read more on Last.fm</a>",1173499,12235714,Johannes Brahms,Felix Mendelssohn,Ludwig van Beethoven
