artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Kristin Banks,rock,album,Rock Me Baby,2001,21vkDA1XmqGoNmgZfisBaF,"Kristin Banks is an American country singer. A Connecticut native, Kristin began her musical training at Hartt School of Music at the age of 13. She continued her education at Syracuse University, where she majored in Musical Theater. Prior to launching her solo career, Kristin fronted the country dance band Ramblin Rose, and during that year (1996) she was nominated Best New Female Vocalist by the California Country Music Association. <a href=""https://www.last.fm/music/Kristin+Banks"">Read more on Last.fm</a>",288,3928,Joanna Carlson,Emily Richards,Blue Cyberia
George Centeno,rock,album,Rocket Launcher 2001 Remixes,2001,0eVw3ji3H6PC2GKNuc7hdV," <a href=""https://www.last.fm/music/George+Centeno"">Read more on Last.fm</a>",1336,5321,Darren R.,DJ Rip,Raoul Zerna
Di Combo,rock,album,Rock It To The Beat,2001,7y2F3rRmU2BgOstn2KaTYE," <a href=""https://www.last.fm/music/Di+Combo"">Read more on Last.fm</a>",111,219,Javi Aznar & Dr Rub,,
CJ Sleez,rock,album,Rock Action,2001,55A2hiOYptdTbpPRLqB61K," From the desolate and seedy city streets rises CJ SLEEZ, rock & rolls new diva. Fronted by an infamous and outrageous young blonde, the band has a raw, explosive and unapologetic approach to music. Exuberant eroticism combined with a shameless dedication to power chords brings sleezy rock'n'roll to a new level of decadence. This trash vixen, clad in tight leather, high heels and covered in tattoos attacks the stage with stunning defiance. The reaction of the audience ranges from slam dancing to doing the twist. <a href=""https://www.last.fm/music/CJ+Sleez"">Read more on Last.fm</a>",385,5250,Cyanide 4,Panzer Princess,Candy Harlots
CHAGE and ASKA,rock,album,ロケットの樹の下で,2001,3Zxv97LWsKHYD8m9iU7b0F," <a href=""https://www.last.fm/music/+noredirect/CHAGE+and+ASKA"">Read more on Last.fm</a>",3270,92227,Kan,槇原敬之,奥華子
Michael Franti & Spearhead,rock,album,Rock the Nation EP,2001,2mFCiXkSqXg0nVOF3iTR7H,"Michael Franti (born April 21, 1967 in Oakland, CA) is a gifted and much-heralded spoken word artist and political activist from San Francisco, CA. As leader of the politically and socially-charged group Spearhead, Franti is at the forefront of hip-hop's renaissance, expanding the music's boundaries as he draws on funk and soul-driven beats. Through his music and poetry, Franti tackles a range of issues--the criminal justice system, corporatization of our daily lives <a href=""https://www.last.fm/music/Michael+Franti+&+Spearhead"">Read more on Last.fm</a>",482229,5302706,Michael Franti,Spearhead,The Dirty Heads
Northern Cree,rock,album,Rockin' The Rez,2001,4VXPPTZpWcReFKFCqZEPIf,"In 1982 the Northern Cree Singers were founded by Steve Wood, and his brothers Randy and Earl Wood. The group originates from the Saddle Lake Cree Nation but is made up of members from the Treaty 6 area, most notably the Frog Lake Cree Nation, Onion Lake Cree Nation, Samson Cree Nation, Louis Bull Cree Nation, and the Poundmaker Cree Nation. Northern Cree currently have 37 albums out on market that are distributed world-wide by their record label, Canyon Records from Phoenix, AZ. <a href=""https://www.last.fm/music/Northern+Cree"">Read more on Last.fm</a>",9665,118874,Big River Cree,Midnite Express,Tha Tribe
Ian Gomm,rock,album,Rock 'n' Roll Heart,2001,4UMEKuHK3sSRiEPVRqUCFM,"Ian Robert Gomm (born 17 March 1947, Chiswick, West London) is a British singer-songwriter, who was the rhythm guitarist for Brinsley Schwarz from 1970 to 1974. He was named ""Best Rhythm Guitarist"" by NME in 1971. After Brinsley Schwarz folded, Gomm moved to Wales, where he built his own recording studio and recorded sessions by The Stranglers, Amon Düül, and Alexis Korner. He also released his own solo debut album, Summer Holiday in 1978. The following year, Stiff/Epic issued the album retitled as Gomm with the Wind in the United States. <a href=""https://www.last.fm/music/Ian+Gomm"">Read more on Last.fm</a>",12774,66376,Mickey Jupp,Ducks Deluxe,Billy Bremner
David T. Chastain,rock,album,Rock Solid Guitar,2001,75F1irZTj5b7O6hLmCaXtU,"David T. Chastain is an American guitarist, composer and record producer, and owner of Leviathan Records and Diginet Music. Chastain is a neo-classical, heavy metal, progressive rock, fusion and blues-rock guitarist who emerged in the mid-'80s along with a wave of other neo-classical guitarists. He has released about 50 recordings under multiple names, including David T. Chastain (instrumental jazz-rock fusion style), CJSS, Georgia Blues Dawgs, The Cincinnati Improvisational Group <a href=""https://www.last.fm/music/David+T.+Chastain"">Read more on Last.fm</a>",7502,66166,George Bellas,Alex Masi,Michael Harris
JJ Nobody And The Regulars,rock,album,Rock 'n' Roll Doesn't End At 2:00,2001,44ns0iQx4hiwlmJP9jhf4C,"J.J. Nobody's (of The Nobodys) punk-rock and roll band. <a href=""https://www.last.fm/music/JJ+Nobody+And+The+Regulars"">Read more on Last.fm</a>",920,4444,Selby Tigers,Heckle,Falling Sickness
Rip Masters,rock,album,The Rock & Roll Album,2001,4E3oPcZ9swvBVMV67fAyXJ," <a href=""https://www.last.fm/music/Rip+Masters"">Read more on Last.fm</a>",566,4653,Mack Stevens,Rip Carson,Bobby Brown & The Curios
Superchrist,rock,album,Rockisdead.Com,2001,0YaNGvM8rabWskicsNyod8,"Superchrist are at least two different bands: 1) An American heavy metal band with strong influences from Motörhead, Tank, NWOBHM, Punk. Formed in 1998 and have released 6 albums + 2 live albums. 2) A finnish band of 3: Mikko Lohenoja (guitar, vocals), Minttu Muranen (bass) and Lassi Jokinen (drums). Superchrist was formed in 2000. They've released their debut album Colorgun in the winter of 2005 and a single My Everything that includes a live version of MTV Is All You Need and a 20minute live video from a gig this january. <a href=""https://www.last.fm/music/Superchrist"">Read more on Last.fm</a>",3337,100877,Züül,Speedtrap,Armour
Alto Reed,rock,album,RockHits,2001,2Fq17SlkPislLBqV9ZEHLA,"Alto Reed (born Thomas Neal Cartmell, May 16, 1948 – December 30, 2020)[1] was an American saxophonist best known as a long-time member of Bob Seger and the Silver Bullet Band. His most recognizable performances include the saxophone introduction to ""Turn the Page"" and the saxophone solo in ""Old Time Rock & Roll"". Reed also recorded the soundtracks for two of Jeff Daniels' films, and performed with many bands and musicians, such as Foghat, Grand Funk Railroad <a href=""https://www.last.fm/music/Alto+Reed"">Read more on Last.fm</a>",118,825,Joe Ercole,Double Scale,Michael Vince
Y Moan,rock,album,Rock E-De,2001,6fi4Rk4nOp4JnZ9zjGDRKf," <a href=""https://www.last.fm/music/Y+Moan"">Read more on Last.fm</a>",250,1526,Quang Minh,Quang Ha,Minh Thuan
Jack Breakfast,rock,album,Rock and roll album,2001,04HGkYJQ0InpUAezhM6xVz,"Jack Breakfast’s music is not just rock and roll music, no! The kids on the street and down by the basketball courts are calling it SAD AND HAPPY TIMES LULLABY WALTZ ROCK FOR SUGARPLUMS. You’ll hear the music, you’ll see what they mean. Jack plays all of the instruments on his albums and is entirely self-produced. He’s a flagrant yet modest self-promoter who has chosen music as a life-long career. Jack’s goal is to be heard by as many people as possible, and he’s pretty sure that all you need to do is sit down and listen. <a href=""https://www.last.fm/music/Jack+Breakfast"">Read more on Last.fm</a>",149,1971,Young and Sexy,Bells Of,The Salteens
Jim Hendricks,rock,album,Rocky Top: Mountain Jamboree,2001,6yBcjRk02I5NYbBbf4hskV,"No, silly... not Jimi Hendrix. This man is a bit different. The Professional music career of Jim Hendricks began in Omaha, Nebraska in the early 1960's. As the story goes, one evening while singing in a local folk music club Jim met and became friends with Cass Elliot. Cass wanted to form a folk music trio and had already enlisted the talents of Tim Rose. After hearing Jim sing and play the guitar Cass knew that he would be the perfect third member! The group was formed and the called themselves The Big Three… <a href=""https://www.last.fm/music/Jim+Hendricks"">Read more on Last.fm</a>",6317,36488,Mark Burchfield,Butch Baldassari,The Clarke Family
Panic Attackers (feat. Alan T.),rock,album,Rock to the Beat,2001,5euYX3c5dnVQBbd0HdcK2g," <a href=""https://www.last.fm/music/Panic+Attackers+(feat.+Alan+T.)"">Read more on Last.fm</a>",0,0,,,
Various Artists,rock,album,Rock'n Roll 50's At Tyrol,2001,3Nj4JrILbP1rB7uvnTvCfv,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Daniel Vilá,rock,album,"Rock Nacional 70, 80, 90",2001,6nhdByT7GgSDB99sNj4Rq1," <a href=""https://www.last.fm/music/Daniel+Vil%C3%A1"">Read more on Last.fm</a>",68,269,Suéter,Raul Porchetto,Pedro y Pablo
David,rock,album,Rock Music,2001,7jgbMPbAaSsq5SOrpN8sMc,"David was a four-piece from south Wales consisting of: Ian England (organ/vocals) of Cardiff; Phil Edwards (drums) from Newport; Sid Petherick (lead guitar) from Penarth; and Dave Martin (bass/vocals) from Cardiff. <a href=""https://www.last.fm/music/David"">Read more on Last.fm</a>",30644,216609,KAMIJO,Versailles,JVM Roses Blood Symphony
Kiss Offs,rock,album,Rock Bottom,2001,4S49jxxHMP41h5rnVVUXMP," <a href=""https://www.last.fm/music/+noredirect/Kiss+Offs"">Read more on Last.fm</a>",81,544,Black Lipstick,Many Birthdays,Zykos
The Vendettas,rock,album,Rock´n´roll Is Never Too Loud,2001,38M7AwXLDImNN0h5aN8Dgc,"The Vendettas formed mid 2009 as five Melbournians determined to rock as loud and hard as possible. With their infectious energy, power riffs and healthy combination of modern Swedish ""rock"", n' ballsy Aussie ""roll"", The Vendettas are a band that must be experienced live and raw. Unleashing electrifying anthems that turn sheep into wolves, The Vendettas are known to smash song after song late into the night, only to pause for a swig of the local drop, then dive back into the chaos of beer and sweat, taking the crowd wherever they go. <a href=""https://www.last.fm/music/The+Vendettas"">Read more on Last.fm</a>",454,4631,Jackson Firebird,Black Aces,Hank von Hell
Northern Cree,rock,album,Rockin' The Rez,2001,4VXPPTZpWcReFKFCqZEPIf,"In 1982 the Northern Cree Singers were founded by Steve Wood, and his brothers Randy and Earl Wood. The group originates from the Saddle Lake Cree Nation but is made up of members from the Treaty 6 area, most notably the Frog Lake Cree Nation, Onion Lake Cree Nation, Samson Cree Nation, Louis Bull Cree Nation, and the Poundmaker Cree Nation. Northern Cree currently have 37 albums out on market that are distributed world-wide by their record label, Canyon Records from Phoenix, AZ. <a href=""https://www.last.fm/music/Northern+Cree"">Read more on Last.fm</a>",9665,118874,Big River Cree,Midnite Express,Tha Tribe
MATT LAND,rock,album,"Rock my heart (ABeatC 12"" release)",2001,5Jq1Na8VuLTUd1ZQcIO9e8,"Eurobeat artist mostly associated with performing some songs for the Initial D anime franchise. One of his songs “City Lover City Rider” was featured into the third official season of the series entitled “Initial D Forth Stage” and officially released into the album “SUPER EUROBEAT presents Initial D Fourth Stage D Selection 3”. His music is also featured in the hit arcade game Initial D. <a href=""https://www.last.fm/music/Matt+Land"">Read more on Last.fm</a>",10742,99418,Powerful T.,Mega NRG Man,Mr. Groove
Burt Blanca,rock,album,Rock' n roll is my music,2001,5cWDMxc9v5OUbZeUW0WzPv," <a href=""https://www.last.fm/music/Burt+Blanca"">Read more on Last.fm</a>",1422,6762,Rockin' Rebels,Edwin Bruce,Cliff Richard & The Drifters
Y Moan,rock,album,Rock Ê Đê,2001,1I6GFyvibX889rrTEutluU," <a href=""https://www.last.fm/music/Y+Moan"">Read more on Last.fm</a>",250,1526,Quang Minh,Quang Ha,Minh Thuan
Alto Reed,rock,album,RockHits,2001,2Fq17SlkPislLBqV9ZEHLA,"Alto Reed (born Thomas Neal Cartmell, May 16, 1948 – December 30, 2020)[1] was an American saxophonist best known as a long-time member of Bob Seger and the Silver Bullet Band. His most recognizable performances include the saxophone introduction to ""Turn the Page"" and the saxophone solo in ""Old Time Rock & Roll"". Reed also recorded the soundtracks for two of Jeff Daniels' films, and performed with many bands and musicians, such as Foghat, Grand Funk Railroad <a href=""https://www.last.fm/music/Alto+Reed"">Read more on Last.fm</a>",118,825,Joe Ercole,Double Scale,Michael Vince
The Dragons,rock,album,Rock n Roll Kamikaze (Original Mix),2001,4EaYRbAABK7IgCjE44LxTg,"There have been multiple artists who have recorded as The Dragons. 1. The Dragons were a Los Angeles based trio consisting of three brothers Daryl Dragon, (August 27, 1942 - January 2, 2018) Doug Dragon and Dennis Dragon (d. September 2017). They were sons of composer/symphony conductor Carmen Dragon and an opera soprano. Multi-instrumentalist Daryl studied piano while growing up and briefly attended California State University at Northridge before dropping out to form an instrumental jazz trio with his brothers called The Dragons. <a href=""https://www.last.fm/music/The+Dragons"">Read more on Last.fm</a>",14967,103172,DJ Food & DK,DJ Kentaro,Treva Whateva
MOGUAI,rock,album,The Rock (Moguai Presents Punx),2001,5R2l14zTTZplzgF3CpJUxU,"Moguai (born André Tegeler, Recklinghausen, Germany), is a German DJ and EDM producer. He is best known for his 2002 hit ""U Know Y"", and his earlier hit ""The Rock"" which uses a sample from the song ""Top Billin'"" by rap group Audio Two. Starting in early 2010, he became one of a very few people to release music on Deadmau5's record label, mau5trap. On April 13, 2010, he released his first album, We Ar Lyve, on mau5trap. This album features singles released in months prior to the album's release, including ""Lyve/Imperial"" and ""Nyce/Blau."" <a href=""https://www.last.fm/music/Moguai"">Read more on Last.fm</a>",341497,2125877,Laidback Luke,Oliver Heldens,Hi-Lo
Ronn L Chick,rock,album,Rock Of The 80's And 90's,2001,29ZoRifrFziHayLue5qsc0," <a href=""https://www.last.fm/music/Ronn+L+Chick"">Read more on Last.fm</a>",415,4007,Kynady Lee,Drew Milligan,Mickie James
Those Two,rock,album,"Rock You, Rock You",2001,6XzIh4LQ8RVl7oqcdEk0Qs," <a href=""https://www.last.fm/music/Those+Two"">Read more on Last.fm</a>",218,723,Tonja Holma,Highly Sedated,Elle.Pi
Jam Track,rock,album,Rock Guitar Practice Jams,2001,0SheQ9oT1yjgxY8YDKKRMI," <a href=""https://www.last.fm/music/Jam+Track"">Read more on Last.fm</a>",2528,16315,Matthews & Maz,Practice-Tracks,JamTracksMania
Tycoon,rock,album,ROCK BALANCE,2001,2T4l9hlXVYX1Htq8jAD6p5,"Tycoon was an American rock band from New York City. The group released two records on Arista Records. ""Such a Woman"" charted one Top 40 hit single in 1979, ""Such a Woman"" (U.S. Billboard Hot 100 #26) was produced by Robert ""Mutt"" Lang, Their 1981 album, Turn Out the Lights, was produced by Vini Poncia. Members * Norman Mershon (vocals guitar) * Jon Gordon / Bobby Messano (guitar vocals) * Mark Rivera (saxophone vocals) * Michael Fonfara / Keith Taylor (keyboards) <a href=""https://www.last.fm/music/Tycoon"">Read more on Last.fm</a>",2792,15904,Spys,707,White Sister
The Raging Teens,rock,album,Rock N' Roll Party,2001,1AQoektAiN1ualHn3Xor8k," <a href=""https://www.last.fm/music/The+Raging+Teens"">Read more on Last.fm</a>",390,4152,SKINNY JIM & THE WILDCATS,Teencats,ruby ann & the boppin' boozers
CJ Sleez,rock,album,Rock Action,2001,55A2hiOYptdTbpPRLqB61K," From the desolate and seedy city streets rises CJ SLEEZ, rock & rolls new diva. Fronted by an infamous and outrageous young blonde, the band has a raw, explosive and unapologetic approach to music. Exuberant eroticism combined with a shameless dedication to power chords brings sleezy rock'n'roll to a new level of decadence. This trash vixen, clad in tight leather, high heels and covered in tattoos attacks the stage with stunning defiance. The reaction of the audience ranges from slam dancing to doing the twist. <a href=""https://www.last.fm/music/CJ+Sleez"">Read more on Last.fm</a>",385,5250,Cyanide 4,Panzer Princess,Candy Harlots
CHAGE and ASKA,rock,album,ロケットの樹の下で,2001,3Zxv97LWsKHYD8m9iU7b0F," <a href=""https://www.last.fm/music/+noredirect/CHAGE+and+ASKA"">Read more on Last.fm</a>",3270,92227,Kan,槇原敬之,奥華子
Strike Force,rock,album,Rock This Place,2001,1xhSuZbXSbWeV8dA8g22xB,"1) Heavy Metal band formed in Canada - Montréal, Quebec - 1982 2) American hard rock band founded 1982 in Cincinnati, Ohio. Now based in Los Angeles, California. 3) Side-project of the Swedish RAC band Storm 4) Thrash/heavy metal band from San Diego, California, US. Dan Drenning (vocals), Ken Croteau (guitar), Les Allen (guitar), Tom Fountaine (drums), Greg Parker (bass). <a href=""https://www.last.fm/music/Strike+Force"">Read more on Last.fm</a>",2035,10000,Shooters & Senders,Buford,Magstatic
Michael Kerry,rock,album,The Rocky Road,2001,1jXcqevjhAiENKOmmPzT6Z," <a href=""https://www.last.fm/music/Michael+Kerry"">Read more on Last.fm</a>",85,383,Marla Fibish & Jimmy Crowley,Kevin McElroy,David Surette
Universal Production Music,rock,album,Rock/Alternative,2001,59CjXmiESwb0YUjoPsmo1k," <a href=""https://www.last.fm/music/Universal+Production+Music"">Read more on Last.fm</a>",35584,207553,Alan Hawkshaw,Geoff Bastow,Trevor Bastow
Botellita De Jerez,rock,album,Rock En Español - Lo Mejor De Botellita De Jerez,2001,70fvCgWSkOQRABSSJP6xAg,"Botellita de Jerez es una banda de rock mexicana, formada en la Ciudad de México en 1983 y separada en 1997. Se conforma por Sergio Arau (guitarra y voz), Armando Vega Gil (bajo y voz) y Francisco Barrios (batería y voz). La banda está junta de nuevo desde 2005 hasta la fecha. (2012) Botellita de Jerez se distingue siempre por un enfoque musical festivo e irreverente, celebrando la cultura de lo naco e integrando sketches y albures en sus letras y presentaciones. <a href=""https://www.last.fm/music/Botellita+De+Jerez"">Read more on Last.fm</a>",38730,330156,Cecilia Toussaint,Jaime López,Rodrigo González
Judy and David,rock,album,Rock 'n Roll Matzah Ball,2001,7vjUMf8gK4XPuNcFWI6a9O," <a href=""https://www.last.fm/music/Judy+and+David"">Read more on Last.fm</a>",56,232,Sue Epstein,Craig Taubman,Marvelous Toy
Latin G.,rock,album,Rockin To Da-G,2001,2OwwsnokFF6nsQZ08c9Rca," <a href=""https://www.last.fm/music/Latin+G."">Read more on Last.fm</a>",2,2,,,
Los Perros,rock,album,Rockeros,2001,4LL0lmRlkrnhcoeCS0QEpj," <a href=""https://www.last.fm/music/Los+Perros"">Read more on Last.fm</a>",2786,14851,La Zimbabwe,Super Ratones,Ulises Butrón
Cosmic Ballroom,rock,album,Rock 'n Roll Overdose,2001,2LrCEQbRuOvUcpPxZ4EVKq,"Founded in Eskilstuna in 1998, Kick Music A/S (DK) released COSMIC BALLROOM´s debut album ""Rock`n´Roll Overdose"" Europewide. In Japan the record was released by EMI/Toshiba. The European release included the video ""Faster Than Me"", directed by Rainer Holmgren. In spring 2003 their second effort, ""Stoned, Broke And Ready To Rumble"", was released in Scandinavia by Kick Music. In the wake of these 2 releases were two big tours (Jan./Feb. 2002 and May/June <a href=""https://www.last.fm/music/Cosmic+Ballroom"">Read more on Last.fm</a>",1083,8837,V8 Wankers,Supagroup,Trashcan Darlings
Dead Sheriff,rock,album,Rock Is Real,2001,1JCJWvf9Ygxjz06UA5fdd2,"http://www.deadsheriff.com/ <a href=""https://www.last.fm/music/Dead+Sheriff"">Read more on Last.fm</a>",189,1361,The Sometimes Family,Faire Du Surf,Minor Characters
Sleepy LaBeef,rock,album,Rockabilly Blues,2001,1nn2jQ1C2SApRqrjA5p24w,"Sleepy LaBeef (born Thomas Paulsley LaBeff on 20 July 1935 in Smackover, Arkansas; died 26 December 2019) was an American rockabilly musician. LaBeef stands 6' 7"" tall and was given the nickname ""Sleepy"" from the appearance of his eyes. Born in Arkansas, he was raised on a melon farm and moved to Houston when he was 18. There, he sang gospel music on local radio and put together a bar band to play venues as well as radio programs such as the Houston Jamboree and Louisiana Hayride. <a href=""https://www.last.fm/music/Sleepy+LaBeef"">Read more on Last.fm</a>",19889,113906,Ray Campi,Johnny Carroll,Jack Earls
Jack Breakfast,rock,album,Rock and roll album,2001,04HGkYJQ0InpUAezhM6xVz,"Jack Breakfast’s music is not just rock and roll music, no! The kids on the street and down by the basketball courts are calling it SAD AND HAPPY TIMES LULLABY WALTZ ROCK FOR SUGARPLUMS. You’ll hear the music, you’ll see what they mean. Jack plays all of the instruments on his albums and is entirely self-produced. He’s a flagrant yet modest self-promoter who has chosen music as a life-long career. Jack’s goal is to be heard by as many people as possible, and he’s pretty sure that all you need to do is sit down and listen. <a href=""https://www.last.fm/music/Jack+Breakfast"">Read more on Last.fm</a>",149,1971,Young and Sexy,Bells Of,The Salteens
Jim Hendricks,rock,album,Rocky Top: Mountain Jamboree,2001,6yBcjRk02I5NYbBbf4hskV,"No, silly... not Jimi Hendrix. This man is a bit different. The Professional music career of Jim Hendricks began in Omaha, Nebraska in the early 1960's. As the story goes, one evening while singing in a local folk music club Jim met and became friends with Cass Elliot. Cass wanted to form a folk music trio and had already enlisted the talents of Tim Rose. After hearing Jim sing and play the guitar Cass knew that he would be the perfect third member! The group was formed and the called themselves The Big Three… <a href=""https://www.last.fm/music/Jim+Hendricks"">Read more on Last.fm</a>",6317,36488,Mark Burchfield,Butch Baldassari,The Clarke Family
Various Artists,rock,album,"Rock 'n' Roll Celebration, Vol. 1",2001,0W9ex8AldG49nDXm1xcGsq,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Stampeders,rock,album,Rock the Road Again,2001,4SqGUZKp1eNXNnG7xL2GbN,"This is mistagged for The Stampeders; it would help Last.fm if you could correct your tags. <a href=""https://www.last.fm/music/+noredirect/Stampeders"">Read more on Last.fm</a>",48711,246623,The Guess Who,Burton Cummings,Chilliwack
Various Artists,rock,album,Rock II,2001,2tU7XA2XnJhEIHfHyEvngi,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Cousin Jake,rock,album,Rock and Roll That Relates,2001,2VX9DkcWO27V6EqPDh7Fmk," <a href=""https://www.last.fm/music/Cousin+Jake"">Read more on Last.fm</a>",48,288,,,
Universal Production Music,rock,album,Rock This!,2001,3moWpf8a0UTNKv3dHd7CgN," <a href=""https://www.last.fm/music/Universal+Production+Music"">Read more on Last.fm</a>",35584,207553,Alan Hawkshaw,Geoff Bastow,Trevor Bastow
Universal Production Music,rock,album,Rock,2001,1uK65GhbgXEQxzBVnOGnE1," <a href=""https://www.last.fm/music/Universal+Production+Music"">Read more on Last.fm</a>",35584,207553,Alan Hawkshaw,Geoff Bastow,Trevor Bastow
Ilogik,rock,album,Rock The Show,2001,65H0sWGPr59lE9d7BclHME,"Ilogik is a name that at first site bares no logical reference to anything, however over the last few years it has become synonymous with hard dance music and anyone that has been to a hard dance event will have seen it alongside the biggest names in clubbing. The funny thing about this phenomena is that Ilogik has been spinning tunes since the early rave days playing happy hardcore at all the biggest events in the UK had to offer, so he is no stranger to the limelight and performing in front of a crowd. <a href=""https://www.last.fm/music/Ilogik"">Read more on Last.fm</a>",2114,7910,Jon BW,Defective Audio,Stimulant DJs
Panic Machine,rock,album,Rock On,2001,56n7TBr1gjbZK2sFeMURz6,"PANIC MACHINE was an Italian dance-project consisting of the producers Davide Napolitano & Elvio Moratti. Between 2001-2003 they released the tracks ""Beat"", ""Rock On"", ""Lost In Space"" & ""Freee"". <a href=""https://www.last.fm/music/Panic+Machine"">Read more on Last.fm</a>",712,2512,Andy Jay Powell meets Robert Kline,Marc Maris vs. Ramone,Ran Dee
Angelica Maria,rock,album,Éxitos del Rock & Roll,2001,0xywjZpmc4y3Q4bE2Ildgu,"Incorrect name of the Artist. Correct: Angélica María Angélica María (born María de los Ángeles Hartman Ortíz September 27, 1944 in New Orleans, Louisiana is an American-born Mexican actress, singer and songwriter. Singing career After a few musicals she asked for the assistance of her mother (who was also her manager) and with Armando Manzanero, then a new songwriter, they both performed the song Eddie Eddie which would eventually become her greatest musical success. <a href=""https://www.last.fm/music/Angelica+Maria"">Read more on Last.fm</a>",19406,139371,Alberto Vazquez,Manoella Torres,Johnny Laboriel
Saxon,rock,album,Masters Of Rock: Saxon,2001,0yPBDkSii7LB1rQJs8oIsf,"Saxon is an English heavy metal band formed in 1977 in Barnsley. Originally called Son of a Bitch. As leaders of the new wave of British heavy metal (NWOBHM), they had eight UK Top 40 albums in the 1980s including four UK Top 10 albums and two Top 5 albums. They had numerous singles in the UK Singles Chart and chart success all over Europe and Japan, as well as success in the United States. During the 1980s, Saxon established themselves among Europe's most successful metal acts. <a href=""https://www.last.fm/music/Saxon"">Read more on Last.fm</a>",521642,13996398,Judas Priest,Accept,Tygers of Pan Tang
Psychedelic Grass,rock,album,Flower Power: The Hippie Era Rock Hits,2001,4apSbDWmNFFZfeod6Jiq9c," <a href=""https://www.last.fm/music/Psychedelic+Grass"">Read more on Last.fm</a>",213,564,London Soundtrack Allstars,Jukebox Singers,The Starlite Orchestra & Singers
Elliott Murphy,rock,album,Last of the Rock Stars... And Me and You,2001,1Q4AFDJ1XVDioTJGOX4v5w,"Elliott James Murphy (born March 16, 1949 in New York, Long Island, New York is an American rock singer-songwriter, novelist, producer and journalist living in Paris. In true rock 'n roll fashion Elliott James Murphy Jr. was born in Mercy Hospital, Rockville Center, New York in 1949 to a successful show business family. Elliott grew up in nearby Garden City, started playing the guitar at 12 years old and with his band The Rapscallions he won the 1966 New York State Battle of the Bands. <a href=""https://www.last.fm/music/Elliott+Murphy"">Read more on Last.fm</a>",23201,260678,Graham Parker,Nils Lofgren,John Hiatt
Foggy Mountain Rockers,rock,album,Dressed in Black,2001,2aBEme2YEhioUnZ6m2czyh,"Foggy Mountain Rockers is a German rockabilly band that has been active since 1992. It all started in a little yard shed in the year 1992 where five Rock `n´ Roll maniacs out of the area around Bonn, Germany got together to start a band. They tried a lot of different things, discussed back and forth trying to find their style. They didn’t just want to cover but were determined to create their own music, incorporating each musician’s favorite <a href=""https://www.last.fm/music/Foggy+Mountain+Rockers"">Read more on Last.fm</a>",6649,127085,Black Raven,Crazy Cavan,Crazy Cavan & The Rhythm Rockers
Rocks,rock,album,#1 Rocks van de THC,2001,4mwrO6pX96IUdHNOAIBXZR,"There are at least two artist by the name of Rocks. 1. Rocks started out as a three-piece in late 1976 with Bill Webb (a.k.a. Bill Posters) on drums/lead vocals, Peter Davie on guitar/vocals, and Steve Vanderschoot on bass/lead vocals. Doing what came naturally, it was a combination of original songs and covers (Ramones, Sex Pistols, Dead Boys, etc.) that made Rocks one of Australia's best punk bands. 2. Rocks word samen met zn groep THC gezien als de grondlegger van de nederlandstalige straat-rap. <a href=""https://www.last.fm/music/Rocks"">Read more on Last.fm</a>",4735,37897,Rbdjan,RB Djan,Kempi
Sergei Rachmaninoff,rock,album,RACHMANINOV: Bells / Rock (The),2001,3OLHaWpmsERizz0sfbvSVE,"Sergei Vasilyevich Rachmaninoff (1 April [O.S. 20 March] 1873 – 28 March 1943) was a Russian composer, pianist, and conductor. He is recognised as a prominent figure in late Romantic-era music, with a style that evolved from early influences such as Tchaikovsky and Rimsky-Korsakov to a more individual approach characterised by lyrical melodies, expressive harmonies, and complex textures. The piano played a central role in his compositions, and his experience as a performer informed his writing for the instrument. <a href=""https://www.last.fm/music/Sergei+Rachmaninoff"">Read more on Last.fm</a>",1116990,16414563,Franz Liszt,Dmitri Shostakovich,Robert Schumann
